course_id,title,sec_id,last_name,first_name,room_num,days,start_hr,start_min,end_hr,end_min
MATH 106,Algebra and Elementary Functions,3,Riley,Sam,ENGR333,NYNNNNN,13,0,13,50
MATH 106,Algebra and Elementary Functions,4,Riley,Sam,ENGR333,NNNYNNN,14,0,14,50
MATH 106,Algebra and Elementary Functions,5,Riley,Sam,ENGR333,NNNYNNN,15,0,15,50
MATH 106,Algebra and Elementary Functions,6,Riley,Sam,SHER003,NNYNNNN,16,0,16,50
MATH 132,Mathematics for Elementary School Teachers II,1,Tighe,Bonny,SOND113,YNYNNNN,14,0,15,45
MATH 150,Precalculus Mathematics,2,Baradwaj,Rajalakshm,UC  115D,NNNNYNN,9,0,9,50
MATH 150,Precalculus Mathematics,6,Baradwaj,Rajalakshm,UC  115D,NNNNYNN,10,0,10,50
MATH 150,Precalculus Mathematics,9,Dean,Brian,ENGR027,NYNYNNN,16,0,16,50
MATH 150,Precalculus Mathematics,13,Dean,Brian,ENGR027,NYNYNNN,16,0,16,50
MATH 150,Precalculus Mathematics,10,Dean,Brian,BIOL120,NYNNNNN,17,30,18,20
MATH 150,Precalculus Mathematics,14,Dean,Brian,UC  115D,NYNNNNN,18,30,19,20
MATH 155,Applied Calculus,10,Stanwyck,Elizabeth,UC  115D,NNNYNNN,19,30,20,20
MATH 155,Applied Calculus,14,Stanwyck,Elizabeth,UC  115D,NNNYNNN,18,30,19,20
MATH 301,Introduction to Mathematical Analysis I,2,Rathinam,Muruhan,SOND108,NYNYNNN,11,30,13,15
SOCY 300,Methodology of Social Research,1,Hemmis,Kathryn,MP  103,NYNYNNN,11,30,13,15
MATH 301,Introduction to Mathematical Analysis I,3,Draganescu,Andrei,SOND109,NYNYNNN,13,0,14,45
MATH 486,Discrete Dynamical Systems,1,Hoffman,Kathleen,SOND108,YNYNNNN,9,30,10,45
MUSC 226,Theory IV: Music Writing,1,Macaulay,Janice,PAHB234,YNYNNNN,9,30,10,45
MUSC 112,Music Repertoire,2,Zwi,Jonathan,PAHB140,NNNNYNN,14,0,15,0
MUSC 162,Diction: French,1,Markovic,Lorriana,PAHB246,NNNYNNN,16,0,17,0
MUSC 170,Beginning Voice Class,1,Jackson,Janice,PAHB151,NNYNNNN,15,0,15,50
MUSC 175,Intermediate Vocal Methods,1,Jackson,Janice,PAHB255,YNNNNNN,13,0,14,20
MUSC 177,Keyboard Skills II,1,Beith,Nancy,PAHB129,NYNYNNN,11,30,12,20
MUSC 177,Keyboard Skills II,2,Beith,Nancy,PAHB129,NYNYNNN,14,30,15,20
MUSC 179,Keyboard Skills IV,1,Beith,Nancy,PAHB129,NYNYNNN,9,0,9,50
THTR 104,Introduction to Costume,1,Mather,Joan,PAHB201,NYNYNNN,9,0,9,50
MUSC 179,Keyboard Skills IV,2,Beith,Nancy,PAHB129,NYNYNNN,10,0,10,50
MUSC 180,Beginning Piano Class,1,Beith,Nancy,PAHB129,YNNNNNN,9,0,9,50
RUSS 304,Intermediate Russian Conversation II,1,Zhdanovych,Vira,SHER108,YNNNNNN,9,0,9,50
MUSC 183,String Methods: Cello and Bass,1,Vaughn,Nana,PAHB141,YNNNNNN,16,0,16,50
MUSC 187,Intermediate Brass Methods,1,Cameron,Wayne,PAHB151,NYNNNNN,18,0,18,50
MUSC 189,Guitar Methods,1,Zwi,Jonathan,PAHB151,NNYNNNN,11,0,11,50
MUSC 191,Recital Preparation,1,Dusman,Linda,PAHB144,NNYNNNN,13,0,13,50
MUSC 191,Recital Preparation,2,Santiago,Willie,PAHB141,NNYNNNN,13,0,13,50
MUSC 191,Recital Preparation,3,Wonneberger,Alan,PAHB157,NNYNNNN,13,0,13,50
MUSC 219,Introduction to Digital Audio Workstations,1,Wonneberger,Alan,PAHB157,YNYNNNN,14,30,16,0
MUSC 304,UMBC Jubilee Singers,1,Jackson,Janice,PAHB144,YNYNNNN,17,15,18,30
MUSC 305,UMBC Symphony Orchestra,1,Richards,Edwin,PAHB144,NYNNNNN,19,10,22,0
MUSC 307,Small Ensemble,1,Crossland,James,PAHB151,YNNNNNN,18,0,19,0
MUSC 308,UMBC Wind Ensemble,1,Kaufman,Brian,PAHB144,YNNNNNN,19,10,22,0
MUSC 319,Advanced Topics in Music Technology,1,Wonneberger,Alan,PAHB157,NYNYNNN,11,30,13,0
MUSC 320,UMBC Jazz Ensemble,1,Belzer,Matthew,PAHB151,NYNYNNN,16,0,17,30
MUSC 324,Small Ensemble Jazz Group,1,Belzer,Matthew,PAHB134,YNNNNNN,16,30,18,30
MUSC 416,Analog Recording Perspectives,1,Wonneberger,Alan,PAHB157,NNNNYNN,14,15,17,15
MUSC 480,Topics in Music, Art and Society,1,Rubin,Anna,PAHB151,YNNNYNN,13,0,14,15
NAVY 105,Naval Science Leadership Lab,1,Wennersten,Stewart,PAHB234,NNYNNNN,7,0,9,0
PHED 103,Team Handball,1,Caringi,Peter,RAC 126-2,YNYNNNN,11,0,12,15
PHED 111,Cardio Fitness,3,Alexander,Kristen,RAC 100,NYNYNNN,14,45,15,45
PHED 113,Intermediate Swimming,1,Gibeau,Christopher,RAC 100,NYNYNNN,8,15,9,45
PHED 164,Waterpolo,1,Cradock,Chad,RAC 100,NYNYNNN,8,15,9,45
PHED 143,Bowling -- Ten Pins,2,Maier,Thomas,RAC 100,NYNYNNN,13,0,14,30
PHED 153,Scuba,1,Maier,Thomas,SOND103,YNNNNNN,18,0,22,0
PHED 153,Scuba,6,Maier,Thomas,FA  018,YNNNNNN,18,0,22,0
PHED 153,Scuba,2,Maier,Thomas,MP  008,NYNNNNN,18,0,22,0
PHED 157,Advanced Open Water Scuba,1,Maier,Thomas,MP  010,NYNNNNN,18,0,22,0
PHED 153,Scuba,3,Maier,Thomas,ITE 456,NYNYNNN,12,0,14,0
PHED 153,Scuba,4,Maier,Thomas,SHER007,NNNNNNY,10,0,14,0
PHED 153,Scuba,5,Maier,Thomas,MP  012,NNNNNNY,10,0,14,0
PHED 160,Racquetball,1,Zimmerman,Donald,RAC 100,NYNYNNN,9,0,10,30
PHED 162,Pom & Drill,1,D'Archangelo,Michael,RAC 100,YNYNNNN,19,10,20,40
PHYS 122L,Introductory Physics Laboratory,2,Takacs,Laszlo,PHYS110,NYNNNNN,14,0,16,45
PHYS 122L,Introductory Physics Laboratory,3,Takacs,Laszlo,PHYS110,NNNYNNN,14,0,16,45
PHYS 320L,Electronics for Scientists,2,Worchesky,Terrance,PHYS209,NNNYNNN,14,30,18,20
PHYS 416,Extragalactic Astronomy and Cosmology,1,Meyer,Eileen,MP  010,YNYNNNN,13,0,13,50
PHYS 431L,Modern Physics Laboratory,2,Pelton,Matthew,PHYS208,NYNNNNN,13,0,16,50
POLI 100,American Government and Politics,2,Kobren,Martin,PUP 206,NYNYNNN,19,0,20,15
PSYC 370,Sensation and Perception,3,Bachus,Susan,SOND105,NYNYNNN,19,0,20,15
POLI 323,The Presidency,1,Straus,Jacob,SG_32225,NYNNNNN,18,30,21,0
POLI 337,Comparative Justice,2,Newton,Brent,SG_32225,NNYNNNN,18,30,21,0
POLI 350,The Policy-Making Process,1,Walters,Ronald,SG_34206,NNNYNNN,18,30,21,0
POLI 360,Comparative Political Analysis,3,Wallace,Jennifer,SG_32225,NYNYNNN,15,30,16,45
PSYC 200,Child Developmental Psychology,1,Rose,Laura,ITE 102,NNNYNNN,8,30,9,45
PSYC 200,Child Developmental Psychology,3,Schultz,David,MEYR030,NYNNNNN,17,30,18,45
PSYC 211,The Science and Profession of Psychology,1,DeWyngaert,Laura,UC  115,YNNNNNN,17,30,18,45
PSYC 211,The Science and Profession of Psychology,3,Lorenzo,Jennifer,MP  104,NNNYNNN,10,0,11,15
PSYC 211,The Science and Profession of Psychology,4,Scaletti,Laura,SOND105,NNYNNNN,19,10,20,25
PSYC 304,Adolescent Psychology,1,Goldstein,Robin,SG_22052,NYNNNNN,14,0,16,30
PSYC 380,Personality,3,Knight,Donald,SG_32226,NYNNNNN,14,0,16,30
SOWK 389,Human Behavior II,3,Harfoot,Lisa,SG_33219,NYNNNNN,14,0,16,30
SOWK 397,Social Work Methods I: Introduction to Practice,4,Morris,Katherine,SG_34219,NYNNNNN,14,0,16,30
SOWK 397,Social Work Methods I: Introduction to Practice,5,Ting,Laura,SG_32203,NYNNNNN,14,0,16,30
PSYC 307,Psychology of Aging,1,Lilly,Flavius,UC  115,NNNYNNN,18,0,20,45
PSYC 308,Child Maltreatment,2,Goldstein,Robin,SG_22052,NNNYNNN,14,0,16,30
PSYC 382,Child and Adolescent Psychopathology,1,Mosley-Heath,Deborah,SG_33206,NNNYNNN,14,0,16,30
PSYC 311,Research Methods in Psychology I,4,Alonso,Diane,SG_34220,NNYNYNN,10,30,11,45
PSYC 311,Research Methods in Psychology I,5,Watkins-Lewis,Karen,SG_34212,NYNYNNN,14,0,15,15
PSYC 312,Research Methods in Psychology II,1,Pitts,Steven,FA  011,YNYNNNN,16,0,17,45
PSYC 342,The Psychology of Aggression and Antisocial Behavi,2,Schultz,David,SOND409,NNNYNNN,17,30,18,45
PSYC 345,Introduction to Clinical Psychology and Psychother,2,Knight,Donald,SG_33206,NNYNNNN,9,30,12,0
PSYC 346,Industrial/Organizational Psychology,2,Rudow,Edward,SG_32226,YNNNNNN,9,30,12,0
PSYC 360,Psychology of Motivation,2,Rudow,Edward,SG_32225,YNNNNNN,13,0,15,30
PSYC 455,Schizophrenia,1,Schiffman,Jason,SOND406,NNYNYNN,10,0,11,15
SOCY 301,Analysis of Sociological Data,1,Knisley,Margaret,ENGR104,NYNYNNN,14,30,16,15
SOCY 321,Race and Ethnic Relations,2,Hylton,Kevin,SG_32226,NYNNNNN,17,0,19,30
SOWK 240,Information Technology in Social Work,3,Villavicencio,Priscilla,SG_33225,NYNNNNN,17,30,20,0
SOWK 360,Social Welfare, Social Policy, and Social Work II,3,Johnson-Kemah,Tenneh,SG_32220,NYNNNNN,17,30,20,0
SOWK 397,Social Work Methods I: Introduction to Practice,6,Harfoot,Lisa,SG_33219,NYNNNNN,17,30,20,0
SOWK 397,Social Work Methods I: Introduction to Practice,1,Jani,Jayshree,ITE 456,YNNNNNN,14,30,17,0
SOWK 482,Field Instruction II,1,Ekas-Mueting,Adrienne,UNKWN,NYNYNNN,8,0,17,0
SOWK 482,Field Instruction II,4,Leiser,Kathleen,UNKWN,NYNYNNN,8,0,17,0
SOWK 482,Field Instruction II,2,Ekas-Mueting,Adrienne,UNKWN,YNYNNNN,8,0,17,0
SOWK 482,Field Instruction II,5,Leiser,Kathleen,UNKWN,YNYNNNN,8,0,17,0
SOWK 483,Social Work Methods III: Selected Intervention Str,3,Ting,Laura,ITE 237,YNNNNNN,18,0,20,30
THTR 104,Introduction to Costume,2,Mather,Joan,PAHB205,NYNNNNN,15,0,17,0
THTR 104,Introduction to Costume,3,Mather,Joan,PAHB205,NNNYNNN,15,0,17,0
THTR 221,Craft of Acting II,1,Muson,Eve,PAHB102,YNYNNNN,15,0,16,50
THTR 263,Theatre Production: Costumes,1,Mather,Joan,PAHB205,YNYNNNN,15,0,17,0
THTR 264,Theatre Production: Scenery,2,Schraven,Greggory,PAHB119,NNNNYNN,13,0,16,50
THTR 390,Theatre in Production,1,Hartman,Nyalls,FA  318,YYYYYNN,19,0,22,30
THTR 390,Theatre in Production,2,Muson,Eve,PAHB102,YYYYYNN,19,0,22,30
